Id,CreationDate,ClosedDate,DeletionDate,Score,OwnerUserId,AnswerCount
29626,2008-08-27T06:36:17Z,NA,NA,23,961,10
29630,2008-08-27T06:40:13Z,NA,NA,3,2665,5
29633,2008-08-27T06:43:43Z,NA,2013-04-10T16:53:27Z,2,NA,2
29643,2008-08-27T06:58:51Z,NA,NA,7,380,10
29645,2008-08-27T07:00:43Z,NA,NA,12,51,5
29647,2008-08-27T07:05:07Z,NA,NA,9,432,6
29654,2008-08-27T07:11:46Z,NA,NA,6,2660,5
29664,2008-08-27T07:18:54Z,NA,NA,90,2231,3
29665,2008-08-27T07:20:38Z,NA,NA,1,3175,2
29668,2008-08-27T07:21:35Z,NA,NA,4,501,3
29677,2008-08-27T07:38:06Z,NA,NA,2,381,2
29678,2008-08-27T07:38:29Z,NA,NA,3,298,5
29680,2008-08-27T07:40:01Z,NA,NA,5,830,3
29686,2008-08-27T07:50:05Z,NA,NA,12,91,2
29689,2008-08-27T07:55:06Z,NA,NA,28,2937,6
29694,2008-08-27T07:57:16Z,NA,NA,1,2077,3
29696,2008-08-27T07:59:21Z,NA,NA,33,2253,3
29699,2008-08-27T08:01:04Z,2015-12-18T06:27:17Z,NA,11,445,8
29700,2008-08-27T08:01:42Z,2013-08-20T15:44:37Z,NA,10,2976,8
29709,2008-08-27T08:05:37Z,NA,NA,22,238,3
29731,2008-08-27T08:22:55Z,NA,NA,3,2253,7
29733,2008-08-27T08:24:42Z,2014-05-23T13:32:07Z,NA,7,1968,1
29734,2008-08-27T08:25:05Z,NA,NA,5,959,2
29736,2008-08-27T08:26:05Z,2012-02-05T17:06:54Z,2014-10-10T21:27:25Z,19,NA,14
29743,2008-08-27T08:33:18Z,NA,NA,3,116,6
29744,2008-08-27T08:36:37Z,NA,NA,32,116,8
29745,2008-08-27T08:37:09Z,2009-01-10T17:52:02Z,2009-03-20T06:04:35Z,0,NA,0
29746,2008-08-27T08:40:50Z,NA,NA,2,115,3
29751,2008-08-27T08:44:24Z,NA,NA,18,2138,6
29760,2008-08-27T08:52:35Z,NA,NA,2,592,3
29761,2008-08-27T08:54:50Z,2013-04-22T18:14:51Z,NA,15,2954,14
29775,2008-08-27T09:20:22Z,NA,NA,4,2374,5
29777,2008-08-27T09:21:34Z,NA,NA,0,2759376,2
29782,2008-08-27T09:25:45Z,2012-11-22T16:38:25Z,NA,1,2758,2
29783,2008-08-27T09:26:20Z,NA,2008-08-28T05:18:49Z,0,NA,0
29787,2008-08-27T09:28:58Z,NA,2008-08-28T13:49:23Z,0,NA,0
29802,2008-08-27T09:38:37Z,NA,NA,11,1116,5
29806,2008-08-27T09:40:00Z,NA,NA,0,982,2
29810,2008-08-27T09:42:59Z,NA,NA,71,1261,19
29814,2008-08-27T09:44:06Z,NA,NA,5,1893,4
29820,2008-08-27T09:48:00Z,NA,NA,5,142,3
29821,2008-08-27T09:49:08Z,2011-11-10T07:57:03Z,2013-10-08T07:51:51Z,5,NA,6
29822,2008-08-27T09:50:27Z,NA,NA,2,86,2
29838,2008-08-27T10:02:57Z,NA,NA,16,1178,8
29841,2008-08-27T10:05:02Z,NA,NA,5,1039,8
29845,2008-08-27T10:12:08Z,NA,NA,13,1090,2
29847,2008-08-27T10:13:16Z,NA,NA,4,1075,6
29855,2008-08-27T10:21:16Z,NA,NA,2,2183,3
29856,2008-08-27T10:22:09Z,NA,NA,2,3431280,5
29868,2008-08-27T10:41:30Z,2014-06-02T09:49:28Z,2014-11-07T07:04:45Z,5,NA,8
29869,2008-08-27T10:41:44Z,NA,NA,17,274,13
29870,2008-08-27T10:43:53Z,NA,NA,0,1384652,3
29882,2008-08-27T10:51:34Z,2016-05-24T14:38:58Z,NA,3,2892,3
29883,2008-08-27T10:51:38Z,NA,NA,1,383,2
29886,2008-08-27T10:53:22Z,NA,NA,9,373,10
29890,2008-08-27T10:54:29Z,NA,NA,9,3186,6
29925,2008-08-27T11:39:19Z,2012-05-08T17:51:17Z,2014-02-21T21:30:39Z,12,NA,24
29927,2008-08-27T11:42:05Z,NA,NA,0,1755,3
29943,2008-08-27T11:56:50Z,NA,NA,61,184,13
29971,2008-08-27T12:20:48Z,NA,NA,5,2267,7
29976,2008-08-27T12:26:28Z,NA,NA,4,905,2
29980,2008-08-27T12:29:09Z,NA,NA,5,266,6
29988,2008-08-27T12:40:40Z,NA,NA,10,3191,6
29993,2008-08-27T12:46:12Z,NA,NA,0,142,1
29995,2008-08-27T12:46:52Z,NA,NA,6,1736,7
30003,2008-08-27T12:51:26Z,NA,NA,9,2138,5
30004,2008-08-27T12:51:57Z,NA,NA,6,87645,4
30005,2008-08-27T12:52:29Z,NA,NA,87,3168,13
30018,2008-08-27T13:01:25Z,NA,NA,13,1523,3
30026,2008-08-27T13:05:38Z,NA,NA,9,2045,6
30035,2008-08-27T13:08:41Z,2008-08-27T13:09:33Z,2008-08-27T13:22:09Z,-5,NA,0
30036,2008-08-27T13:09:10Z,NA,NA,103,184,13
30049,2008-08-27T13:13:34Z,NA,NA,6,1200,3
30058,2008-08-27T13:15:40Z,NA,NA,66,2183,14
30062,2008-08-27T13:16:58Z,NA,NA,129,1694,8
30066,2008-08-27T13:19:17Z,NA,NA,9,1044,7
30067,2008-08-27T13:20:15Z,NA,NA,52,1782,20
30071,2008-08-27T13:22:46Z,2012-07-13T15:09:24Z,2012-10-28T22:43:19Z,2,NA,8
30073,2008-08-27T13:23:11Z,2013-11-11T01:39:24Z,NA,1,770,3
30074,2008-08-27T13:23:35Z,NA,NA,11,2144,9
30076,2008-08-27T13:24:18Z,2013-05-21T16:53:29Z,NA,109,1638,11
30080,2008-08-27T13:26:56Z,NA,NA,33,623,7
30082,2008-08-27T13:27:12Z,2011-09-18T02:59:20Z,2012-11-12T13:28:34Z,17,NA,10
30094,2008-08-27T13:30:20Z,NA,NA,6,1223,8
30099,2008-08-27T13:31:21Z,NA,NA,4,841,5
30101,2008-08-27T13:31:24Z,2017-03-03T19:44:27Z,NA,42,3205,14
30117,2008-08-27T13:35:35Z,2011-07-24T19:59:47Z,2011-07-30T00:51:07Z,1,NA,0
30121,2008-08-27T13:36:51Z,NA,NA,8,356,5
30145,2008-08-27T13:43:08Z,NA,NA,4,758,4
30148,2008-08-27T13:46:18Z,NA,NA,1,470,3
30152,2008-08-27T13:47:19Z,NA,NA,4,3229,7
30160,2008-08-27T13:50:26Z,NA,NA,5,3030,4
30170,2008-08-27T13:53:51Z,NA,NA,9,797,11
30171,2008-08-27T13:53:58Z,NA,NA,4,96,3
30183,2008-08-27T13:58:44Z,NA,NA,27,3228,4
30184,2008-08-27T13:59:01Z,NA,NA,16,507,5
30188,2008-08-27T14:00:18Z,NA,NA,4,2993,3
30192,2008-08-27T14:01:03Z,NA,2008-09-11T10:33:05Z,-4,NA,0
30209,2008-08-27T14:06:35Z,NA,NA,0,1228206,1
30211,2008-08-27T14:06:52Z,NA,NA,48,1414,6
30222,2008-08-27T14:10:49Z,NA,NA,61,2486,11
30225,2008-08-27T14:11:58Z,NA,2008-08-29T15:42:02Z,-6,NA,-2
30230,2008-08-27T14:12:30Z,NA,NA,3,2462,8
30239,2008-08-27T14:16:08Z,NA,NA,30,3047,8
30251,2008-08-27T14:19:44Z,2012-03-21T19:44:13Z,NA,99,2141,24
30281,2008-08-27T14:30:29Z,NA,NA,20,3245,12
30283,2008-08-27T14:31:42Z,NA,2008-12-18T21:21:22Z,0,NA,0
30286,2008-08-27T14:31:57Z,NA,NA,1,31505,4
30288,2008-08-27T14:32:52Z,NA,NA,3,3242,7
30295,2008-08-27T14:35:20Z,NA,NA,3,NA,2
30297,2008-08-27T14:36:38Z,2012-05-04T16:05:48Z,NA,-1,179,2
30302,2008-08-27T14:38:39Z,NA,NA,9,3085,2
30307,2008-08-27T14:40:38Z,NA,NA,-1,305,4
30310,2008-08-27T14:41:31Z,NA,NA,60,3085,9
30311,2008-08-27T14:42:27Z,2011-09-18T02:59:13Z,NA,9,3208,9
30315,2008-08-27T14:42:40Z,2011-11-25T11:37:33Z,2011-11-26T00:25:35Z,-1,NA,0
30318,2008-08-27T14:43:31Z,NA,NA,7,3233,13
30319,2008-08-27T14:44:02Z,NA,NA,74,2098,11
30320,2008-08-27T14:44:25Z,NA,2008-09-05T03:51:40Z,-1,NA,0
30321,2008-08-27T14:44:25Z,NA,NA,2,982,3
30328,2008-08-27T14:46:28Z,NA,NA,26,3249,5
30337,2008-08-27T14:47:46Z,NA,NA,9,2881,2
30342,2008-08-27T14:49:44Z,NA,NA,2,2993,1
30346,2008-08-27T14:50:58Z,NA,NA,3,3211,5
30354,2008-08-27T14:54:52Z,NA,NA,7,863,8
30373,2008-08-27T15:03:00Z,2011-03-29T03:44:56Z,NA,69,2328,29
30374,2008-08-27T15:03:14Z,2008-09-11T16:09:12Z,2015-01-04T00:35:17Z,2,NA,2
30376,2008-08-27T15:04:34Z,2012-10-10T11:22:31Z,2012-10-20T17:22:14Z,19,NA,61
30379,2008-08-27T15:05:51Z,NA,NA,3,2349,2
30397,2008-08-27T15:11:38Z,NA,NA,5,2470,2
30425,2008-08-27T15:19:37Z,2015-01-29T19:14:47Z,2015-04-18T08:54:57Z,2,NA,4
30428,2008-08-27T15:21:31Z,NA,NA,7,3027,5
30430,2008-08-27T15:22:52Z,NA,NA,8,2684,7
30431,2008-08-27T15:23:10Z,NA,2008-08-28T19:13:52Z,0,NA,0
30454,2008-08-27T15:31:27Z,NA,NA,3,2863,1
30460,2008-08-27T15:34:08Z,2008-08-27T15:41:30Z,2008-08-28T04:27:54Z,-1,NA,0
30465,2008-08-27T15:36:15Z,2013-07-23T05:11:37Z,NA,8,1490,8
30474,2008-08-27T15:38:48Z,2012-06-02T19:01:20Z,2013-01-13T09:55:08Z,134,NA,14
30485,2008-08-27T15:40:54Z,NA,NA,114,106,11
30494,2008-08-27T15:43:27Z,NA,NA,24,1490,4
30499,2008-08-27T15:44:23Z,2010-11-01T12:38:11Z,2010-11-06T00:01:52Z,3,NA,0
30504,2008-08-27T15:47:17Z,NA,NA,21,2495,12
30505,2008-08-27T15:47:35Z,NA,NA,66,1739,10
30516,2008-08-27T15:52:26Z,2011-09-17T22:48:26Z,2012-02-22T22:43:21Z,23,NA,0
30521,2008-08-27T15:54:07Z,NA,NA,2,2897,2
30526,2008-08-27T15:56:01Z,2012-09-14T20:24:29Z,2012-10-29T11:06:27Z,10,NA,18
30529,2008-08-27T15:57:50Z,NA,NA,1,2015,4
30539,2008-08-27T16:01:57Z,NA,NA,5,2813,3
30540,2008-08-27T16:02:00Z,NA,NA,6,1940,4
30541,2008-08-27T16:02:23Z,NA,NA,0,3256,1
30543,2008-08-27T16:04:29Z,NA,NA,6,1048,7
30563,2008-08-27T16:14:42Z,NA,NA,3,2486,4
30566,2008-08-27T16:15:48Z,NA,NA,2,111,3
30569,2008-08-27T16:16:47Z,NA,NA,24,2972,5
30571,2008-08-27T16:17:02Z,NA,NA,548,1709,9
30585,2008-08-27T16:26:25Z,NA,NA,9,2813,2
30594,2008-08-27T16:34:09Z,NA,NA,6,3274,2
30610,2008-08-27T16:43:37Z,2014-02-20T00:50:41Z,2014-02-20T00:50:43Z,1,NA,10
30612,2008-08-27T16:44:19Z,2008-09-16T13:41:53Z,2009-12-17T11:02:11Z,1,NA,0
30627,2008-08-27T16:55:59Z,NA,NA,2,828,9
30632,2008-08-27T16:57:16Z,2012-12-29T18:43:15Z,NA,416,277,8
30651,2008-08-27T17:06:51Z,2012-02-05T01:01:38Z,NA,21,1213,3
30653,2008-08-27T17:08:47Z,NA,NA,8,814,4
30660,2008-08-27T17:11:09Z,NA,NA,11,547,6
30686,2008-08-27T17:28:48Z,NA,NA,86,2495,10
30696,2008-08-27T17:38:30Z,NA,NA,0,2786,4
30706,2008-08-27T17:45:06Z,NA,NA,3,1478,5
30710,2008-08-27T17:46:02Z,NA,NA,115,1384652,13
30712,2008-08-27T17:48:21Z,NA,NA,5,1339,1
30729,2008-08-27T17:55:16Z,NA,NA,3,3291,7
30738,2008-08-27T17:59:56Z,NA,2008-09-01T11:15:43Z,0,NA,0
30752,2008-08-27T18:07:26Z,NA,NA,6,3289,2
30754,2008-08-27T18:09:42Z,NA,NA,15,2695,14
30763,2008-08-27T18:12:20Z,NA,NA,5,2121,11
30770,2008-08-27T18:14:46Z,NA,NA,0,1965,2
30775,2008-08-27T18:15:39Z,NA,NA,4,2469,1
30781,2008-08-27T18:16:37Z,NA,NA,0,1341,2
30788,2008-08-27T18:18:16Z,NA,NA,0,3300,1
30790,2008-08-27T18:18:29Z,NA,NA,17,2469,11
30800,2008-08-27T18:23:20Z,NA,NA,1,2701,2
30808,2008-08-27T18:25:42Z,NA,2008-08-28T05:10:05Z,-2,NA,0
30811,2008-08-27T18:26:42Z,NA,NA,16,2534,12
30813,2008-08-27T18:28:13Z,NA,2008-10-21T09:57:11Z,5,NA,0
30824,2008-08-27T18:34:09Z,NA,2013-06-07T17:54:22Z,9,NA,6
30831,2008-08-27T18:37:22Z,2011-09-21T07:29:14Z,2011-09-21T14:23:49Z,13,NA,0
30833,2008-08-27T18:38:31Z,NA,NA,3,777,4
30835,2008-08-27T18:38:54Z,NA,NA,15,2535,10
30847,2008-08-27T18:43:21Z,NA,NA,10,80,5
30853,2008-08-27T18:47:32Z,NA,2008-08-31T08:45:36Z,16,NA,-1
30856,2008-08-27T18:48:04Z,NA,NA,12,2363,3
30861,2008-08-27T18:49:24Z,NA,NA,4,1194,3
30877,2008-08-27T18:54:44Z,NA,NA,10,3063,8
30879,2008-08-27T18:55:30Z,NA,NA,21,2858,4
30884,2008-08-27T18:57:17Z,NA,NA,22,247,7
30903,2008-08-27T19:00:34Z,2011-12-20T14:02:22Z,NA,34,3071,6
30913,2008-08-27T19:03:59Z,NA,2008-11-20T03:59:11Z,0,NA,0
30915,2008-08-27T19:05:24Z,2012-11-19T22:32:27Z,2015-01-24T09:31:08Z,0,NA,22
30928,2008-08-27T19:11:30Z,NA,NA,5,1600,6
30931,2008-08-27T19:12:36Z,NA,NA,51,3306,4
30940,2008-08-27T19:14:29Z,2016-11-27T17:03:33Z,2016-11-30T03:09:37Z,-2,NA,6
30946,2008-08-27T19:17:47Z,NA,NA,15,2147,14
30947,2008-08-27T19:17:55Z,2014-01-23T13:57:22Z,NA,32,1946,10
30953,2008-08-27T19:19:52Z,2013-01-10T16:38:00Z,NA,53,3022,18
30962,2008-08-27T19:24:18Z,NA,NA,5,1175,9
30964,2008-08-27T19:25:10Z,NA,NA,4,3262,3
30966,2008-08-27T19:25:21Z,NA,NA,3,260,1
30969,2008-08-27T19:25:57Z,NA,2008-08-27T20:08:25Z,0,NA,0
30972,2008-08-27T19:26:47Z,NA,NA,1,260,2
30975,2008-08-27T19:28:02Z,2009-08-11T13:56:42Z,2010-10-21T05:55:46Z,0,NA,8
30985,2008-08-27T19:31:40Z,NA,NA,1,292,3
30995,2008-08-27T19:35:40Z,NA,NA,1,3012,3
30998,2008-08-27T19:36:18Z,NA,NA,11,2566,10
30999,2008-08-27T19:37:24Z,NA,2008-08-31T08:45:50Z,3,NA,-1
31007,2008-08-27T19:39:07Z,NA,NA,6,2723,5
31031,2008-08-27T19:45:34Z,NA,NA,6,177,3
31044,2008-08-27T19:49:41Z,NA,NA,1841,302,31
31051,2008-08-27T19:51:09Z,NA,NA,3,2170,2
31053,2008-08-27T19:51:30Z,NA,NA,31,838,7
31057,2008-08-27T19:53:01Z,NA,NA,324,1284,8
31059,2008-08-27T19:54:16Z,NA,NA,213,2547,16
31065,2008-08-27T19:56:06Z,NA,2008-08-28T05:18:17Z,-1,NA,0
31068,2008-08-27T19:56:44Z,NA,NA,31,3313,5
31075,2008-08-27T19:57:39Z,NA,NA,0,1891,3
31077,2008-08-27T19:58:50Z,NA,NA,7,26,8
31085,2008-08-27T20:00:40Z,NA,2008-12-07T11:17:14Z,3,NA,0
31088,2008-08-27T20:02:00Z,NA,NA,2,327,3
31090,2008-08-27T20:03:03Z,NA,NA,8,3043,7
31096,2008-08-27T20:05:23Z,NA,NA,12,3314,6
31097,2008-08-27T20:05:30Z,NA,NA,10,83,3
31113,2008-08-27T20:11:02Z,NA,2008-08-28T01:43:29Z,0,NA,-1
31114,2008-08-27T20:11:17Z,NA,2008-09-06T09:11:28Z,-8,NA,-1
31121,2008-08-27T20:13:07Z,2011-09-23T05:06:27Z,2012-12-19T00:07:15Z,4,NA,4
31127,2008-08-27T20:14:07Z,NA,NA,41,2598,5
31128,2008-08-27T20:14:15Z,NA,NA,5,2822,2
31129,2008-08-27T20:14:19Z,NA,NA,42,2993,5
31140,2008-08-27T20:16:58Z,NA,NA,1,2899,3
31151,2008-08-27T20:19:45Z,NA,NA,12,366,8
31158,2008-08-27T20:21:09Z,NA,NA,13,2772,5
31163,2008-08-27T20:22:53Z,NA,NA,43,3259,6
31173,2008-08-27T20:25:07Z,2012-11-19T01:33:18Z,NA,3,1372,6
31192,2008-08-27T20:32:18Z,NA,NA,5,1302,8
31200,2008-08-27T20:36:00Z,NA,NA,0,100,2
31201,2008-08-27T20:36:14Z,2017-02-15T21:55:11Z,NA,45,1288,3
31215,2008-08-27T20:39:51Z,NA,NA,6,1865,12
31221,2008-08-27T20:41:23Z,NA,NA,26,1226,2
31226,2008-08-27T20:42:22Z,NA,NA,3,3044,5
31237,2008-08-27T20:45:36Z,NA,NA,7,1075,2
31238,2008-08-27T20:45:53Z,NA,NA,11,634,8
31242,2008-08-27T20:47:09Z,NA,NA,2,620435,3
31247,2008-08-27T20:47:49Z,NA,2009-05-07T16:07:16Z,0,NA,0
31249,2008-08-27T20:48:17Z,NA,NA,6,3047,2
31250,2008-08-27T20:48:23Z,NA,NA,8,2141,5
31274,2008-08-27T20:55:00Z,2011-09-15T07:17:50Z,2012-02-21T22:25:50Z,34,NA,0
31285,2008-08-27T21:01:11Z,NA,NA,1,45603,4
31287,2008-08-27T21:02:03Z,NA,NA,0,785,5
31295,2008-08-27T21:07:38Z,NA,NA,5,1615,5
31296,2008-08-27T21:08:15Z,NA,NA,2,162,4
31297,2008-08-27T21:08:24Z,NA,NA,1,1130097,3
31303,2008-08-27T21:11:20Z,NA,NA,10,116,5
31312,2008-08-27T21:17:17Z,NA,NA,1,1632,3
31320,2008-08-27T23:31:21Z,NA,NA,28,757,5
31324,2008-08-27T23:33:35Z,NA,NA,10,2894,1
31326,2008-08-27T23:34:19Z,NA,NA,18,71,7
31340,2008-08-27T23:44:47Z,NA,NA,72,242853,6
31343,2008-08-27T23:46:21Z,NA,NA,2,572,3
31346,2008-08-27T23:48:36Z,NA,NA,4,5,4
31351,2008-08-27T23:51:16Z,2009-09-01T19:33:58Z,2010-04-30T03:04:01Z,7,NA,0
31353,2008-08-27T23:51:36Z,2011-09-16T20:50:29Z,2012-02-20T13:46:36Z,42,NA,0
31356,2008-08-27T23:52:39Z,2013-08-23T17:15:49Z,2015-01-29T16:48:27Z,9,NA,13
31366,2008-08-27T23:55:28Z,NA,NA,4,274,3
31379,2008-08-28T00:07:02Z,NA,2008-09-14T10:09:49Z,5,NA,0
31380,2008-08-28T00:07:06Z,NA,NA,5,338,4
31394,2008-08-28T00:17:21Z,NA,NA,7,2598,3
31396,2008-08-28T00:18:34Z,NA,2008-08-28T03:52:16Z,-4,NA,0
31408,2008-08-28T00:23:38Z,2017-02-20T11:16:44Z,NA,11,2993,8
31410,2008-08-28T00:25:47Z,NA,NA,4,3331,2
31412,2008-08-28T00:26:35Z,2015-06-16T03:57:01Z,NA,7,3002,3
31415,2008-08-28T00:28:36Z,NA,NA,0,2644,7
31424,2008-08-28T00:33:45Z,NA,NA,4,493,2
31441,2008-08-28T00:46:40Z,NA,2008-09-11T10:26:30Z,-13,NA,-1
31446,2008-08-28T00:53:21Z,NA,NA,48,506,14
31449,2008-08-28T01:01:15Z,NA,2009-02-04T14:56:45Z,1,NA,0
31455,2008-08-28T01:10:39Z,NA,2008-08-28T01:43:42Z,-8,NA,-1
31462,2008-08-28T01:20:18Z,NA,NA,21,2644,4
31465,2008-08-28T01:24:10Z,NA,NA,10,493,2
31466,2008-08-28T01:25:52Z,2012-10-06T06:40:23Z,NA,5,446497,7
31480,2008-08-28T01:38:47Z,NA,NA,6,2976,3
31494,2008-08-28T01:54:18Z,NA,NA,12,486,10
31496,2008-08-28T01:56:34Z,NA,NA,11,327,4
31497,2008-08-28T01:58:53Z,2013-06-27T08:28:15Z,NA,79,1635,8
31498,2008-08-28T02:00:00Z,NA,NA,69,67,5
31500,2008-08-28T02:00:09Z,NA,NA,17,493,5
31534,2008-08-28T02:22:19Z,NA,NA,5,820,2
31535,2008-08-28T02:23:12Z,NA,NA,4,2644,8
31537,2008-08-28T02:27:19Z,2009-11-06T03:55:40Z,2010-10-21T05:55:46Z,10,NA,0
31551,2008-08-28T02:33:56Z,NA,NA,93,2027,2
31559,2008-08-28T02:40:03Z,2011-12-16T18:16:15Z,NA,19,1455,9
31561,2008-08-28T02:41:53Z,NA,NA,2,3326,4
31566,2008-08-28T02:50:38Z,NA,NA,4,1293,1
31567,2008-08-28T02:50:55Z,NA,NA,10,1880,7
31572,2008-08-28T02:55:23Z,NA,NA,20,3259,16
31581,2008-08-28T03:01:10Z,NA,NA,26,3279,4
31584,2008-08-28T03:03:53Z,NA,NA,16,2644,11
31592,2008-08-28T03:09:28Z,NA,NA,1,2975,2
31598,2008-08-28T03:21:39Z,NA,NA,2,1651,5
31608,2008-08-28T03:31:10Z,NA,2008-12-27T13:25:47Z,1,NA,0
31610,2008-08-28T03:31:47Z,2011-09-19T05:15:33Z,2012-08-30T12:59:02Z,18,NA,14
31627,2008-08-28T03:40:16Z,NA,NA,12,1433,16
31635,2008-08-28T03:45:07Z,NA,2008-09-04T17:14:12Z,1,NA,0
31637,2008-08-28T03:46:30Z,NA,NA,1,87,6
31657,2008-08-28T04:13:14Z,NA,2009-07-29T19:52:13Z,49,NA,0
31672,2008-08-28T04:36:25Z,NA,NA,57,1390,10
31673,2008-08-28T04:38:15Z,NA,NA,-1,2514,2
31679,2008-08-28T04:48:39Z,NA,2008-09-03T16:43:53Z,19,NA,-1
31693,2008-08-28T05:08:06Z,2013-12-05T17:10:37Z,NA,204,2644,13
31701,2008-08-28T05:17:19Z,NA,NA,3,2785,2
31705,2008-08-28T05:20:01Z,NA,2008-08-28T06:44:33Z,0,NA,5
31708,2008-08-28T05:21:26Z,NA,NA,16,202,5
31711,2008-08-28T05:23:30Z,NA,NA,2,2785,1
31722,2008-08-28T06:33:37Z,2015-07-25T03:10:20Z,NA,71,598,12
31733,2008-08-28T06:46:18Z,2008-08-28T06:52:23Z,2008-08-28T07:14:32Z,-3,NA,0
31757,2008-08-28T07:10:20Z,2012-03-01T06:11:50Z,2012-06-04T13:35:28Z,38,NA,56
31790,2008-08-28T07:28:17Z,NA,NA,10,831,4
31794,2008-08-28T07:31:48Z,NA,NA,6,2121,5
31799,2008-08-28T07:36:40Z,NA,NA,4,832,3
31800,2008-08-28T07:36:46Z,NA,NA,4,2670,3
31812,2008-08-28T07:47:37Z,NA,NA,0,1493,2
31818,2008-08-28T07:54:27Z,NA,NA,10,3353,2
31826,2008-08-28T08:01:12Z,NA,NA,14,1428,4
31834,2008-08-28T08:12:42Z,NA,NA,4,2644,4
31837,2008-08-28T08:19:15Z,2011-09-15T07:17:54Z,2013-03-20T13:56:53Z,47,NA,14
31840,2008-08-28T08:20:44Z,2014-05-27T16:39:56Z,NA,108,3360,7
31847,2008-08-28T08:30:27Z,NA,NA,7,2964,1
31849,2008-08-28T08:34:09Z,NA,NA,3,3023,4
31854,2008-08-28T08:38:04Z,NA,NA,2,1695,2
31865,2008-08-28T08:50:20Z,NA,NA,1,2452,3
31867,2008-08-28T08:52:55Z,NA,NA,15,2638,3
31868,2008-08-28T08:53:00Z,NA,NA,30,3362,7
31870,2008-08-28T08:55:34Z,NA,NA,55,1532,11
31871,2008-08-28T08:59:07Z,NA,NA,34,3263,4
31875,2008-08-28T09:03:09Z,2013-03-12T12:03:30Z,NA,289,3363,22
31882,2008-08-28T09:08:43Z,NA,NA,8,1600,8
31885,2008-08-28T09:09:58Z,NA,NA,13,3205,5
31906,2008-08-28T09:31:09Z,NA,NA,4,3353,3
31913,2008-08-28T09:40:19Z,NA,NA,10,3373,5
31919,2008-08-28T09:43:42Z,NA,NA,5,578,8
31924,2008-08-28T09:47:18Z,2012-01-11T16:37:49Z,NA,9,NA,8
31930,2008-08-28T09:50:48Z,NA,NA,2,2972,5
31931,2008-08-28T09:50:48Z,NA,NA,12,916,6
31935,2008-08-28T09:53:22Z,NA,NA,6,3099,8
31937,2008-08-28T09:54:57Z,NA,2012-05-06T19:21:38Z,4,NA,10
31948,2008-08-28T10:03:00Z,2008-08-28T14:22:53Z,2009-12-17T15:43:49Z,1,NA,0
31956,2008-08-28T10:08:28Z,2008-08-28T12:55:07Z,2008-09-01T15:12:26Z,21,NA,0
31982,2008-08-28T10:25:00Z,2012-08-05T15:10:59Z,2013-04-16T16:34:14Z,31,NA,10
32000,2008-08-28T10:37:39Z,NA,NA,7,1344,3
32001,2008-08-28T10:38:03Z,NA,NA,33,142,7
32003,2008-08-28T10:47:38Z,NA,NA,10,1462,8
32010,2008-08-28T10:55:17Z,NA,NA,11,1384652,3
32020,2008-08-28T11:23:44Z,2013-09-06T00:54:57Z,NA,13,1417,6
32027,2008-08-28T11:35:12Z,NA,NA,6,3024,4
32029,2008-08-28T11:35:30Z,2010-11-01T12:38:31Z,2010-11-06T00:01:52Z,0,NA,0
32034,2008-08-28T11:36:52Z,NA,NA,29,2993,8
32041,2008-08-28T11:40:58Z,NA,NA,11,1772,8
32044,2008-08-28T11:43:10Z,NA,NA,44,3154,9
32048,2008-08-28T11:47:25Z,NA,2008-09-14T09:42:03Z,0,NA,0
32058,2008-08-28T11:52:34Z,NA,NA,15,3379,3
32059,2008-08-28T11:54:02Z,NA,NA,0,2138,6
32085,2008-08-28T12:31:53Z,NA,NA,6,NA,3
32087,2008-08-28T12:32:43Z,NA,NA,3,184,11
32100,2008-08-28T12:39:53Z,NA,NA,99,184,38
32103,2008-08-28T12:41:04Z,NA,NA,5,379,1
32107,2008-08-28T12:42:23Z,2011-11-29T05:28:52Z,2012-02-27T18:31:29Z,18,NA,0
32112,2008-08-28T12:43:58Z,NA,2008-08-31T08:44:10Z,-1,NA,0
32123,2008-08-28T12:46:26Z,NA,NA,1,2974,1
32126,2008-08-28T12:48:04Z,NA,2008-11-18T16:55:31Z,3,NA,0
32133,2008-08-28T12:50:16Z,2011-11-08T17:10:08Z,NA,18,3018,7
32144,2008-08-28T12:54:02Z,NA,NA,3,470,13
32145,2008-08-28T12:54:09Z,NA,NA,7,305,8
32149,2008-08-28T12:55:58Z,NA,NA,20,3203,10
32151,2008-08-28T12:57:11Z,NA,NA,14,3396,11
32168,2008-08-28T13:01:41Z,NA,NA,22,2686,10
32173,2008-08-28T13:03:20Z,NA,NA,2,2808,2
32175,2008-08-28T13:03:25Z,NA,NA,34,2494,4
32179,2008-08-28T13:04:11Z,NA,2008-08-31T08:50:07Z,1,NA,-1
32198,2008-08-28T13:07:57Z,NA,NA,4,1219,4
32206,2008-08-28T13:10:26Z,NA,2008-08-28T13:11:31Z,-1,NA,3
32220,2008-08-28T13:14:39Z,NA,2012-08-02T13:17:48Z,0,NA,6
32227,2008-08-28T13:17:20Z,NA,NA,2,3401,4
32229,2008-08-28T13:17:26Z,NA,NA,4,NA,8
32230,2008-08-28T13:17:42Z,2014-04-18T18:36:14Z,2014-04-26T02:11:03Z,81,NA,29
32231,2008-08-28T13:18:23Z,NA,NA,1,2443,6
32241,2008-08-28T13:23:07Z,NA,NA,7,1075,2
32243,2008-08-28T13:23:33Z,NA,NA,80,1820,8
